id_ligne	kpi_name	edw_group_table	kpi_label	comment	kpi_formula	pourcentage	on_off	value_type	new_field	visible	numerator_denominator	kpi_type
kpis.0071.01.01203	RNC_DL_THROUGHPUT_HS_KBPS	edw_eriran_cellb_axe1	RNC DL THROUGHPUT HSKBPS	RNC KPI: Average DL throughput at RNC level por HSDPA traffic (the small packets are not included to obtain a measure closer to the end-user experience). 	8*1000*(pmSentPacketDataHs3+pmSentPacketDataHs4)/((pmTotalPacketDurationHs3+pmTotalPacketDurationHs4))	0	1	customisateur	1	1	total	float4
kpis.0071.01.01204	RNC_DL_THROUGHPUT_NRT_PS_DATA_KBPS	edw_eriran_cellb_axe1	RNC DL THROUGHPUT Non Real Time PS DATA KBPS	RNC KPI: Average DL throughput at RNC level for Non Real Time PS DATA traffic (the small packets are not included to obtain a measure closer to the end-user experience). 	8*1000*((pmSentPacketData2/1000)+pmSentPacketData3+pmSentPacketData4)/((pmTotalPacketDuration2+pmTotalPacketDuration3+pmTotalPacketDuration4))	0	1	customisateur	1	1	total	float4
kpis.0071.01.01205	RNC_DL_TRAFFIC_HS	edw_eriran_cellb_axe1	RNC DL TRAFFIC HSDPA	RNC KPI: Average DL HSDPA traffic at RNC level (Gbytes) 	((pmSentPacketDataHs1/1000)+(pmSentPacketDataHs2/1000)+pmSentPacketDataHs3+pmSentPacketDataHs4)/1000000	0	1	customisateur	1	1	total	float4
kpis.0071.01.01206	RNC_DL_TRAFFIC_NRT_PS_DATA	edw_eriran_cellb_axe1	RNC DL TRAFFIC NRT PS DATA	RNC KPI: Average DL Non Real Time PS DATA traffic at RNC level (MBytes) 	((pmSentPacketData1/1000)+(pmSentPacketData2/1000)+pmSentPacketData3+pmSentPacketData4)/1000	0	1	customisateur	1	1	total	float4
kpis.0071.01.01207	SIGNALLING_SETUP_SUCCESS_RATE_IU_CS	edw_eriran_cellb_axe1	SIGNALLING SETUP SUCCESS RATE IU CS	RNC KPI: Signalling Setup Success Rate for Iu Signalling at RNC level (for CS) 	CASE WHEN (pmNoIuSigEstablishSuccessCs/pmNoIuSigEstablishAttemptCs)*100>100 THEN 100 ELSE (pmNoIuSigEstablishSuccessCs/pmNoIuSigEstablishAttemptCs)*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01208	SIGNALLING_SETUP_SUCCESS_RATE_IU_PS	edw_eriran_cellb_axe1	SIGNALLING SETUP SUCCESS RATE IU PS	RNC KPI: Signalling Setup Success Rate for Iu Signalling at RNC level (for PS) 	CASE WHEN (pmNoIuSigEstablishSuccessPs/pmNoIuSigEstablishAttemptPs)*100>100 THEN 100 ELSE (pmNoIuSigEstablishSuccessPs/pmNoIuSigEstablishAttemptPs)*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.04.03001	RI_CAPTURE_DURATION	edw_eriran_adj_axe1	RI CAPTURE DURATION	RI CAPTURE DURATION	CASE WHEN (capture_duration/capture_duration_expected)*100>100 THEN 100 ELSE (capture_duration/capture_duration_expected)*100 END	1	1	customisateur	1	0	total	float4
kpis.0071.04.03002	IRAT_CELL_CHANGE_SR_OUTGOING	edw_eriran_adj_axe1	IRAT CELL CHANGE SR OUTGOING	Inter-RAT (Radio Access Technology) Cell Change Success Rate for Outgoing (UMTS -> GSM) 	CASE WHEN (pmNoOutIratCcSuccess/pmNoOutIratCcAtt)*100>100 THEN 100 ELSE (pmNoOutIratCcSuccess/pmNoOutIratCcAtt)*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.04.03003	IRAT_HO_SR_OUTGOING_SPEECH	edw_eriran_adj_axe1	IRAT HO SR OUTGOING SPEECH	Inter-RAT (Radio Access Technology) HO Success Rate Outgoing (UMTS -> GSM) Speech 	((pmNoSuccessOutIratHoSpeech+pmNoSuccessOutSbHoSpeech)/(pmNoAttOutIratHoSpeech+pmNoAttOutSbHoSpeech))*100	0	1	customisateur	1	1	total	float4
kpis.0071.04.03004	NB_ATT_IRAT_HO_SPEECH	edw_eriran_adj_axe1	NB ATT IRAT HO SPEECH	Number of attempted outgoing (to GSM) inter-RAT handover for (Conversational speech RAB) for the best cell in the active set 	pmNoAttOutIratHoSpeech	0	1	customisateur	1	1	total	float4
kpis.0071.04.03005	NB_ATT_IRAT_SB_HO_SPEECH	edw_eriran_adj_axe1	NB ATT IRAT SB HO SPEECH	Number of attempted outgoing Service Based GSM Handover for (Conversational speech RAB) for the best cell in the active set. 	pmNoAttOutSbHoSpeech	0	1	customisateur	1	1	total	float4
kpis.0071.04.03006	NB_ATT_IRAT_CELL_CHANGE	edw_eriran_adj_axe1	NB ATT IRAT CELL CHANGE	Total number of the PS Inter-RAT cell changes attempts on DCH. 	pmNoOutIratCcAtt	0	1	customisateur	1	1	total	float4
kpis.0071.04.03007	NB_IRAT_HO_SUCC_SPEECH	edw_eriran_adj_axe1	NB IRAT HO SUCC SPEECH	Number of successful outgoing (to GSM) inter-RAT handover for (Conversational speech RAB) for the best cell in the active set 	pmNoSuccessOutIratHoSpeech	0	1	customisateur	1	1	total	float4
kpis.0071.04.03008	NB_IRAT_SB_HO_SUCC_SPEECH	edw_eriran_adj_axe1	NB IRAT SB HO SUCC SPEECH	Number of successful outgoing Service Based GSM Handover for (Conversational speech RAB) for the best cell in the active set. 	pmNoSuccessOutSbHoSpeech	0	1	customisateur	1	1	total	float4
kpis.0071.04.03009	NB_IRAT_CELL_CHANGE_SUCC	edw_eriran_adj_axe1	NB IRAT CELL CHANGE SUCC	Total number of the PS Inter-RAT cell changes success on DCH. 	pmNoOutIratCcSuccess	0	1	customisateur	1	1	total	float4
kpis.0071.04.03010	INTERFREQ_HO_SR_CS_SPEECH	edw_eriran_adj_axe1	INTERFREQ HO SR CS SPEECH	Inter-frequency handover success rate for CS speech RAB 	CASE WHEN (pmSuccNonBlindInterFreqHoCsSpeech12/pmAttNonBlindInterFreqHoCsSpeech12)*100>100 THEN 100 ELSE (pmSuccNonBlindInterFreqHoCsSpeech12/pmAttNonBlindInterFreqHoCsSpeech12)*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.04.03011	NB_ATT_NON_BLIND_INTERFREQ_HO_CS_SPEECH	edw_eriran_adj_axe1	NB ATT NON BLIND INTERFREQ HO CS SPEECH	Number of attempted non-blind outgoing inter-frequency handovers for RAB = Conversational speech. 	pmAttNonBlindInterFreqHoCsSpeech12	0	1	customisateur	1	1	total	float4
kpis.0071.04.03012	INTERFREQ_HO_SR_CS_NON_SPEECH	edw_eriran_adj_axe1	INTERFREQ HO SR CS NON SPEECH	Inter-frequency handover success rate for CS non-speech RAB 	CASE WHEN (pmSuccNonBlindInterFreqHoCsConversational/pmAttNonBlindInterFreqHoCsConversational)*100>100 THEN 100 ELSE (pmSuccNonBlindInterFreqHoCsConversational/pmAttNonBlindInterFreqHoCsConversational)*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.04.03013	NB_ATT_NON_BLIND_INTERFREQ_HO_CS_NON_SPEECH	edw_eriran_adj_axe1	NB ATT NON BLIND INTERFREQ HO CS CONV	Number of attempted non-blind outgoing inter-frequency handovers for RAB = CS Conversational except speech 	pmAttNonBlindInterFreqHoCsConversational	0	1	customisateur	1	1	total	float4
kpis.0071.04.03014	INTERFREQ_HO_SR_NRT_PS_DATA	edw_eriran_adj_axe1	INTERFREQ HO SR NRT PS DATA	Inter-frequency handover success rate for NRT PS DATA RAB 	CASE WHEN (pmSuccNonBlindInterFreqHoPsInteractiveLess64+pmSuccNonBlindInterFreqHoPsInteractiveGreater64)/(pmAttNonBlindInterFreqHoPsInteractiveLess64+pmAttNonBlindInterFreqHoPsInteractiveGreater64)*100>100 THEN 100 ELSE (pmSuccNonBlindInterFreqHoPsInteractiveLess64+pmSuccNonBlindInterFreqHoPsInteractiveGreater64)/(pmAttNonBlindInterFreqHoPsInteractiveLess64+pmAttNonBlindInterFreqHoPsInteractiveGreater64)*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.04.03015	NB_ATT_NON_BLIND_INTERFREQ_HO_NRT_PS_DATA	edw_eriran_adj_axe1	NB ATT NON BLIND INTERFREQ HO_NRT_PS_DATA	Number of attempted non-blind outgoing inter-frequency handovers for RAB = Non Real Time PS DATA  	pmAttNonBlindInterFreqHoPsInteractiveLess64+pmAttNonBlindInterFreqHoPsInteractiveGreater64	0	1	customisateur	1	1	total	float4
kpis.0071.04.03016	INTERFREQ_HO_SR_RT_PS_DATA	edw_eriran_adj_axe1	INTERFREQ HO SR Real Time PS DATA 	Inter-frequency handover success rate for Real Time PS DATA RAB 	CASE WHEN (pmSuccNonBlindInterFreqHoStreamingOther/pmAttNonBlindInterFreqHoStreamingOther)*100>100 THEN 100 ELSE (pmSuccNonBlindInterFreqHoStreamingOther/pmAttNonBlindInterFreqHoStreamingOther)*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.04.03017	NB_ATT_NON_BLIND_INTERFREQ_HO_RT_PS_DATA	edw_eriran_adj_axe1	NB ATT NON BLIND INTERFREQ HO Real Time PS DATA 	Number of attempted non-blind outgoing inter-frequency handovers for Real Time PS DATA RABs (radio connections in states with streaming connections: 57kpbs CS data, variable rate; and PS Streaming 16/64 + Packet 8kpbs) 	pmAttNonBlindInterFreqHoStreamingOther	0	1	customisateur	1	1	total	float4
kpis.0071.01.01028	NB_HS_RAB_RELEASE	edw_eriran_cellb_axe1	(Unused) NB HSDPA RAB RELEASE	unused KPI. It was replaced by (NB_RAB_RELEASE_HS : NB RAB RELEASE HSDPA)	NULL	0	1	customisateur	1	1	total	float4
kpis.0071.01.01030	NB_NRT_PS_DATA_RAB_RELEASE	edw_eriran_cellb_axe1	(Unused) NB Non Real Time PS DATA RAB RELEASE	unused KPI. It was replaced by (NB_RAB_RELEASE_NRT_PS_DATA : NB RAB RELEASE Non Real Time PS DATA)	NULL	0	1	customisateur	1	1	total	float4
kpis.0071.01.01032	NB_RT_PS_DATA_RAB_RELEASE	edw_eriran_cellb_axe1	(Unused) NB Real Time PS DATA RAB RELEASE	unused KPI. It was replaced by (NB_RAB_RELEASE_RT_PS_DATA : NB RAB RELEASE Real Time PS DATA)	NULL	0	1	customisateur	1	1	total	float4
kpis.0071.01.01034	NB_SPEECH_RAB_RELEASE	edw_eriran_cellb_axe1	(Unused) NB SPEECH RAB RELEASE	unused KPI. It was replaced by (NB_RAB_RELEASE_SPEECH : NB RAB RELEASE SPEECH)	NULL	0	1	customisateur	1	1	total	float4
kpis.0071.01.01035	NB_RT_CS_DATA_RAB_RELEASE	edw_eriran_cellb_axe1	(Unused) NB Real Time CS DATA RAB RELEASE	unused KPI. It was replaced by (NB_RAB_RELEASE_RT_CS_DATA : NB RAB RELEASE Real Time CS DATA)	NULL	0	1	customisateur	1	1	total	float4
kpis.0071.01.01074	DROPPED_CALL_RATE_SPEECH_DUE_TO_LC	edw_eriran_cellb_axe1	(Unused) DROPPED CALL RATE SPEECH DUE TO LC	unused KPI.	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0071.02.ri_capture_duration	RI_CAPTURE_DURATION	edw_eriran_iubl_axe1	RI CAPTURE DURATION	RI CAPTURE DURATION	CASE WHEN (capture_duration/capture_duration_expected)*100>100 THEN 100 ELSE (capture_duration/capture_duration_expected)*100 END	1	1	customisateur	1	0	total	float4
kpis.0071.03.ri_capture_duration	RI_CAPTURE_DURATION	edw_eriran_iurl_axe1	RI CAPTURE DURATION	RI CAPTURE DURATION	CASE WHEN (capture_duration/capture_duration_expected)*100>100 THEN 100 ELSE (capture_duration/capture_duration_expected)*100 END	1	1	customisateur	1	0	total	float4
kpis.0071.05.ri_capture_duration	RI_CAPTURE_DURATION	edw_eriran_lac_axe1	RI CAPTURE DURATION	RI CAPTURE DURATION	CASE WHEN (capture_duration/capture_duration_expected)*100>100 THEN 100 ELSE (capture_duration/capture_duration_expected)*100 END	1	1	customisateur	1	0	total	float4
kpis.0071.06.ri_capture_duration	RI_CAPTURE_DURATION	edw_eriran_rac_axe1	RI CAPTURE DURATION	RI CAPTURE DURATION	CASE WHEN (capture_duration/capture_duration_expected)*100>100 THEN 100 ELSE (capture_duration/capture_duration_expected)*100 END	1	1	customisateur	1	0	total	float4
kpis.0071.07.ri_capture_duration	RI_CAPTURE_DURATION	edw_eriran_nodeb_axe1	RI CAPTURE DURATION	RI CAPTURE DURATION	CASE WHEN (capture_duration/capture_duration_expected)*100>100 THEN 100 ELSE (capture_duration/capture_duration_expected)*100 END	1	1	customisateur	1	0	total	float4
kpis.0071.08.ri_capture_duration	RI_CAPTURE_DURATION	edw_eriran_rnc_axe1	RI CAPTURE DURATION	RI CAPTURE DURATION	CASE WHEN (capture_duration/capture_duration_expected)*100>100 THEN 100 ELSE (capture_duration/capture_duration_expected)*100 END	1	1	customisateur	1	0	total	float4
