RNCs;Cells Label;Cells
BHERNC6;UMN01A;BHERNC6_UMN01A
BHERNC6;UKB01P;BHERNC6_UKB01P
BHERNC6;UKB01N;BHERNC6_UKB01N
BHERNC6;UKB01M;BHERNC6_UKB01M
BHERNC6;UKB01L;BHERNC6_UKB01L
BHERNC6;UKB01K;BHERNC6_UKB01K
BHERNC6;UKB01J;BHERNC6_UKB01J
BHERNC6;UKB01I;BHERNC6_UKB01I
BHERNC6;UKB01H;BHERNC6_UKB01H
BHERNC6;UKB01G;BHERNC6_UKB01G
BHERNC6;UKB01C;BHERNC6_UKB01C
BHERNC6;UKB01B;BHERNC6_UKB01B
BHERNC6;UKB01A;BHERNC6_UKB01A
BHERNC6;UAR01A;BHERNC6_UAR01A
BHERNC6;UPE01G;BHERNC6_UPE01G
BHERNC6;UAE01P;BHERNC6_UAE01P
BHERNC6;UAE01N;BHERNC6_UAE01N
BHERNC6;UAE01M;BHERNC6_UAE01M
BHERNC6;UAE01L;BHERNC6_UAE01L
BHERNC6;UAE01K;BHERNC6_UAE01K
BHERNC6;UAE01J;BHERNC6_UAE01J
BHERNC6;UAE01I;BHERNC6_UAE01I
BHERNC6;UAE01H;BHERNC6_UAE01H
BHERNC6;UAE01G;BHERNC6_UAE01G
BHERNC6;UAE01C;BHERNC6_UAE01C
BHERNC6;UAE01B;BHERNC6_UAE01B
BHERNC6;UAE01A;BHERNC6_UAE01A
BHERNC6;USV14P;BHERNC6_USV14P
BHERNC6;USV14N;BHERNC6_USV14N
BHERNC6;USV14M;BHERNC6_USV14M
BHERNC6;USV14L;BHERNC6_USV14L
BHERNC6;USV14K;BHERNC6_USV14K
BHERNC6;USV14J;BHERNC6_USV14J
BHERNC6;USV14I;BHERNC6_USV14I
BHERNC6;USV14H;BHERNC6_USV14H
BHERNC6;USV14G;BHERNC6_USV14G
BHERNC6;USV14C;BHERNC6_USV14C
BHERNC6;USV14B;BHERNC6_USV14B
BHERNC6;USV14A;BHERNC6_USV14A
BHERNC6;USV13L;BHERNC6_USV13L
BHERNC6;USV13K;BHERNC6_USV13K
BHERNC6;USV13J;BHERNC6_USV13J
BHERNC6;USV13I;BHERNC6_USV13I
BHERNC6;USV13H;BHERNC6_USV13H
BHERNC6;USV13G;BHERNC6_USV13G
BHERNC6;USV13C;BHERNC6_USV13C
BHERNC6;USV13B;BHERNC6_USV13B
BHERNC6;USV13A;BHERNC6_USV13A
BHERNC6;USV12L;BHERNC6_USV12L
BHERNC6;USV12K;BHERNC6_USV12K
BHERNC6;USV12J;BHERNC6_USV12J
BHERNC6;USV12I;BHERNC6_USV12I
BHERNC6;USV12H;BHERNC6_USV12H
BHERNC6;USV12G;BHERNC6_USV12G
BHERNC6;USV08L;BHERNC6_USV08L
BHERNC6;USV08K;BHERNC6_USV08K
BHERNC6;USV08J;BHERNC6_USV08J
BHERNC6;USV08I;BHERNC6_USV08I
BHERNC6;USV08H;BHERNC6_USV08H
BHERNC6;USV08G;BHERNC6_USV08G
BHERNC6;USV08C;BHERNC6_USV08C
BHERNC6;USV08B;BHERNC6_USV08B
BHERNC6;USV08A;BHERNC6_USV08A
BHERNC6;USV07P;BHERNC6_USV07P
BHERNC6;USV07N;BHERNC6_USV07N
BHERNC6;USV07M;BHERNC6_USV07M
BHERNC6;USV07L;BHERNC6_USV07L
BHERNC6;USV07K;BHERNC6_USV07K
BHERNC6;USV07J;BHERNC6_USV07J
BHERNC6;USV07I;BHERNC6_USV07I
BHERNC6;USV07H;BHERNC6_USV07H
BHERNC6;USV07G;BHERNC6_USV07G
BHERNC6;USV07C;BHERNC6_USV07C
BHERNC6;USV07B;BHERNC6_USV07B
BHERNC6;USV07A;BHERNC6_USV07A
BHERNC6;USV03C;BHERNC6_USV03C
BHERNC6;USV03B;BHERNC6_USV03B
BHERNC6;USV03A;BHERNC6_USV03A
BHERNC6;USV02L;BHERNC6_USV02L
BHERNC6;USV02K;BHERNC6_USV02K
BHERNC6;USV02J;BHERNC6_USV02J
BHERNC6;USV02I;BHERNC6_USV02I
BHERNC6;USV02H;BHERNC6_USV02H
BHERNC6;USV02G;BHERNC6_USV02G
BHERNC6;USV02C;BHERNC6_USV02C
BHERNC6;USV02B;BHERNC6_USV02B
BHERNC6;USV02A;BHERNC6_USV02A
BHERNC6;USV01N;BHERNC6_USV01N
BHERNC6;USV01M;BHERNC6_USV01M
BHERNC6;USV01L;BHERNC6_USV01L
BHERNC6;USV01K;BHERNC6_USV01K
BHERNC6;USV01J;BHERNC6_USV01J
BHERNC6;USV01I;BHERNC6_USV01I
BHERNC6;USV01H;BHERNC6_USV01H
BHERNC6;USV01G;BHERNC6_USV01G
BHERNC6;USV01C;BHERNC6_USV01C
BHERNC6;USV01B;BHERNC6_USV01B
BHERNC6;USV01A;BHERNC6_USV01A
BHERNC6;UBT04P;BHERNC6_UBT04P
BHERNC6;UBT04N;BHERNC6_UBT04N
BHERNC6;UBT04M;BHERNC6_UBT04M
BHERNC6;UBT04L;BHERNC6_UBT04L
BHERNC6;UBT04K;BHERNC6_UBT04K
BHERNC6;UBT04J;BHERNC6_UBT04J
BHERNC6;UBT04I;BHERNC6_UBT04I
BHERNC6;UBT04H;BHERNC6_UBT04H
BHERNC6;UBT04G;BHERNC6_UBT04G
BHERNC6;UBT04C;BHERNC6_UBT04C
BHERNC6;UBT04B;BHERNC6_UBT04B
BHERNC6;UBT04A;BHERNC6_UBT04A
BHERNC6;UBT01P;BHERNC6_UBT01P
BHERNC6;UBT01N;BHERNC6_UBT01N
BHERNC6;UBT01M;BHERNC6_UBT01M
BHERNC6;UBT01L;BHERNC6_UBT01L
BHERNC6;UBT01K;BHERNC6_UBT01K
BHERNC6;UBT01J;BHERNC6_UBT01J
BHERNC6;UBT01I;BHERNC6_UBT01I
BHERNC6;UBT01H;BHERNC6_UBT01H
BHERNC6;UBT01G;BHERNC6_UBT01G
BHERNC6;UBT01C;BHERNC6_UBT01C
BHERNC6;UBT01B;BHERNC6_UBT01B
BHERNC6;UBT01A;BHERNC6_UBT01A
BHERNC6;UGK01L;BHERNC6_UGK01L
BHERNC6;UGK01K;BHERNC6_UGK01K
BHERNC6;UGK01J;BHERNC6_UGK01J
BHERNC6;UGK01I;BHERNC6_UGK01I
BHERNC6;UGK01H;BHERNC6_UGK01H
BHERNC6;UGK01G;BHERNC6_UGK01G
BHERNC6;UGK01C;BHERNC6_UGK01C
BHERNC6;UGK01B;BHERNC6_UGK01B
BHERNC6;UGK01A;BHERNC6_UGK01A
BHERNC6;UBS08P;BHERNC6_UBS08P
BHERNC6;UBS08N;BHERNC6_UBS08N
BHERNC6;UBS08M;BHERNC6_UBS08M
BHERNC6;UBS08L;BHERNC6_UBS08L
BHERNC6;UBS08K;BHERNC6_UBS08K
BHERNC6;UBS08J;BHERNC6_UBS08J
BHERNC6;UBS08I;BHERNC6_UBS08I
BHERNC6;UBS08H;BHERNC6_UBS08H
BHERNC6;UBS08G;BHERNC6_UBS08G
BHERNC6;UBS08C;BHERNC6_UBS08C
BHERNC6;UBS08B;BHERNC6_UBS08B
BHERNC6;UBS08A;BHERNC6_UBS08A
BHERNC6;UBS07P;BHERNC6_UBS07P
BHERNC6;UBS07N;BHERNC6_UBS07N
BHERNC6;UBS07M;BHERNC6_UBS07M
BHERNC6;UBS07L;BHERNC6_UBS07L
BHERNC6;UBS07K;BHERNC6_UBS07K
BHERNC6;UBS07J;BHERNC6_UBS07J
BHERNC6;UBS07I;BHERNC6_UBS07I
BHERNC6;UBS07H;BHERNC6_UBS07H
BHERNC6;UBS07G;BHERNC6_UBS07G
BHERNC6;UBS07C;BHERNC6_UBS07C
BHERNC6;UBS07B;BHERNC6_UBS07B
BHERNC6;UBS07A;BHERNC6_UBS07A
BHERNC6;UBS05P;BHERNC6_UBS05P
BHERNC6;UBS05N;BHERNC6_UBS05N
BHERNC6;UBS05M;BHERNC6_UBS05M
BHERNC6;UBS05L;BHERNC6_UBS05L
BHERNC6;UBS05K;BHERNC6_UBS05K
BHERNC6;UBS05J;BHERNC6_UBS05J
BHERNC6;UBS05I;BHERNC6_UBS05I
BHERNC6;UBS05H;BHERNC6_UBS05H
BHERNC6;UBS05G;BHERNC6_UBS05G
BHERNC6;UBS05C;BHERNC6_UBS05C
BHERNC6;UBS05B;BHERNC6_UBS05B
BHERNC6;UBS05A;BHERNC6_UBS05A
BHERNC6;UBS04L;BHERNC6_UBS04L
BHERNC6;UBS04K;BHERNC6_UBS04K
BHERNC6;UBS04J;BHERNC6_UBS04J
BHERNC6;UBS04I;BHERNC6_UBS04I
BHERNC6;UBS04H;BHERNC6_UBS04H
BHERNC6;UBS04G;BHERNC6_UBS04G
BHERNC6;UBS01P;BHERNC6_UBS01P
BHERNC6;UBS01N;BHERNC6_UBS01N
BHERNC6;UBS01M;BHERNC6_UBS01M
BHERNC6;UBS01L;BHERNC6_UBS01L
BHERNC6;UBS01K;BHERNC6_UBS01K
BHERNC6;UBS01J;BHERNC6_UBS01J
BHERNC6;UBS01I;BHERNC6_UBS01I
BHERNC6;UBS01H;BHERNC6_UBS01H
BHERNC6;UBS01G;BHERNC6_UBS01G
BHERNC6;UBS01C;BHERNC6_UBS01C
BHERNC6;UBS01B;BHERNC6_UBS01B
BHERNC6;UBS01A;BHERNC6_UBS01A
BHERNC6;UPA01P;BHERNC6_UPA01P
BHERNC6;UPA01N;BHERNC6_UPA01N
BHERNC6;UPA01M;BHERNC6_UPA01M
BHERNC6;UPA01L;BHERNC6_UPA01L
BHERNC6;UPA01K;BHERNC6_UPA01K
BHERNC6;UPA01J;BHERNC6_UPA01J
BHERNC6;UPA01I;BHERNC6_UPA01I
BHERNC6;UPA01H;BHERNC6_UPA01H
BHERNC6;UPA01G;BHERNC6_UPA01G
BHERNC6;UPA01C;BHERNC6_UPA01C
BHERNC6;UPA01B;BHERNC6_UPA01B
BHERNC6;UPA01A;BHERNC6_UPA01A
BHERNC6;UPL01L;BHERNC6_UPL01L
BHERNC6;UPL01K;BHERNC6_UPL01K
BHERNC6;UPL01J;BHERNC6_UPL01J
BHERNC6;UPL01I;BHERNC6_UPL01I
BHERNC6;UPL01H;BHERNC6_UPL01H
BHERNC6;UPL01G;BHERNC6_UPL01G
BHERNC6;UAL01C;BHERNC6_UAL01C
BHERNC6;UAL01B;BHERNC6_UAL01B
BHERNC6;UAL01A;BHERNC6_UAL01A
BHERNC6;UPW01P;BHERNC6_UPW01P
BHERNC6;UPW01N;BHERNC6_UPW01N
BHERNC6;UPW01M;BHERNC6_UPW01M
BHERNC6;UPW01L;BHERNC6_UPW01L
BHERNC6;UPW01K;BHERNC6_UPW01K
BHERNC6;UPW01J;BHERNC6_UPW01J
BHERNC6;UPW01I;BHERNC6_UPW01I
BHERNC6;UPW01H;BHERNC6_UPW01H
BHERNC6;UPW01G;BHERNC6_UPW01G
BHERNC6;UPW01C;BHERNC6_UPW01C
BHERNC6;UPW01B;BHERNC6_UPW01B
BHERNC6;UPW01A;BHERNC6_UPW01A
BHERNC6;UMV07A;BHERNC6_UMV07A
BHERNC6;UMV07B;BHERNC6_UMV07B
BHERNC6;UMV07K;BHERNC6_UMV07K
BHERNC6;UMV07L;BHERNC6_UMV07L
BHERNC6;UMV07M;BHERNC6_UMV07M
BHERNC6;UMV07N;BHERNC6_UMV07N
BHERNC6;UMV07P;BHERNC6_UMV07P
BHERNC6;UMV07C;BHERNC6_UMV07C
BHERNC6;UMV07G;BHERNC6_UMV07G
BHERNC6;UMV07H;BHERNC6_UMV07H
BHERNC6;UMV07I;BHERNC6_UMV07I
BHERNC6;UMV07J;BHERNC6_UMV07J
BHERNC6;UDG20C;BHERNC6_UDG20C
BHERNC6;UDG20B;BHERNC6_UDG20B
BHERNC6;UDG20A;BHERNC6_UDG20A
BHERNC6;UMV06J;BHERNC6_UMV06J
BHERNC6;UMV06I;BHERNC6_UMV06I
BHERNC6;UMV06H;BHERNC6_UMV06H
BHERNC6;UMV06G;BHERNC6_UMV06G
BHERNC6;UMV06C;BHERNC6_UMV06C
BHERNC6;UMV06P;BHERNC6_UMV06P
BHERNC6;UMV06N;BHERNC6_UMV06N
BHERNC6;UMV06M;BHERNC6_UMV06M
BHERNC6;UMV06L;BHERNC6_UMV06L
BHERNC6;UMV06K;BHERNC6_UMV06K
BHERNC6;UMV06B;BHERNC6_UMV06B
BHERNC6;UMV06A;BHERNC6_UMV06A
BHERNC6;UMV05A;BHERNC6_UMV05A
BHERNC6;UMV05B;BHERNC6_UMV05B
BHERNC6;UMV05C;BHERNC6_UMV05C
BHERNC6;USV05A;BHERNC6_USV05A
BHERNC6;USV05B;BHERNC6_USV05B
BHERNC6;USV05C;BHERNC6_USV05C
BHERNC6;USV05G;BHERNC6_USV05G
BHERNC6;USV05H;BHERNC6_USV05H
BHERNC6;USV05I;BHERNC6_USV05I
BHERNC6;USV05J;BHERNC6_USV05J
BHERNC6;USV05K;BHERNC6_USV05K
BHERNC6;USV05L;BHERNC6_USV05L
BHERNC6;UPI01M;BHERNC6_UPI01M
BHERNC6;UPI01N;BHERNC6_UPI01N
BHERNC6;UPI01P;BHERNC6_UPI01P
BHERNC6;UPK05M;BHERNC6_UPK05M
BHERNC6;UPK05N;BHERNC6_UPK05N
BHERNC6;UPK05P;BHERNC6_UPK05P
BHERNC6;UDR01A;BHERNC6_UDR01A
BHERNC6;UDR01B;BHERNC6_UDR01B
BHERNC6;UDR01C;BHERNC6_UDR01C
BHERNC6;UDR01G;BHERNC6_UDR01G
BHERNC6;UDR01H;BHERNC6_UDR01H
BHERNC6;UDR01I;BHERNC6_UDR01I
BHERNC6;UDR01J;BHERNC6_UDR01J
BHERNC6;UDR01K;BHERNC6_UDR01K
BHERNC6;UDR01L;BHERNC6_UDR01L
BHERNC6;UDR01M;BHERNC6_UDR01M
BHERNC6;UDR01N;BHERNC6_UDR01N
BHERNC6;UDR01P;BHERNC6_UDR01P
BHERNC6;UFG01G;BHERNC6_UFG01G
BHERNC6;UFG01H;BHERNC6_UFG01H
BHERNC6;UFG01I;BHERNC6_UFG01I
BHERNC6;UFG01J;BHERNC6_UFG01J
BHERNC6;UFG01K;BHERNC6_UFG01K
BHERNC6;UFG01L;BHERNC6_UFG01L
BHERNC6;UFG01B;BHERNC6_UFG01B
BHERNC6;UFG01C;BHERNC6_UFG01C
BHERNC6;UBB05J;BHERNC6_UBB05J
BHERNC6;UBB05K;BHERNC6_UBB05K
BHERNC6;UBB05L;BHERNC6_UBB05L
BHERNC6;UBB05G;BHERNC6_UBB05G
BHERNC6;UBB05H;BHERNC6_UBB05H
BHERNC6;UBB05I;BHERNC6_UBB05I
BHERNC6;UBB05M;BHERNC6_UBB05M
BHERNC6;UBB05N;BHERNC6_UBB05N
BHERNC6;UBB05P;BHERNC6_UBB05P
BHERNC6;UPL01A;BHERNC6_UPL01A
BHERNC6;UPL01B;BHERNC6_UPL01B
BHERNC6;UPL01C;BHERNC6_UPL01C
BHERNC6;UPL01M;BHERNC6_UPL01M
BHERNC6;UPL01N;BHERNC6_UPL01N
BHERNC6;UPL01P;BHERNC6_UPL01P
BHERNC6;UBA01A;BHERNC6_UBA01A
BHERNC6;UBA01B;BHERNC6_UBA01B
BHERNC6;UBA01C;BHERNC6_UBA01C
BHERNC6;UBA01M;BHERNC6_UBA01M
BHERNC6;UBA01N;BHERNC6_UBA01N
BHERNC6;UBA01P;BHERNC6_UBA01P
BHERNC6;UNK02M;BHERNC6_UNK02M
BHERNC6;UNK02N;BHERNC6_UNK02N
BHERNC6;UNK02P;BHERNC6_UNK02P
BHERNC6;UNG05A;BHERNC6_UNG05A
BHERNC6;UNG02M;BHERNC6_UNG02M
BHERNC6;UNG02N;BHERNC6_UNG02N
BHERNC6;UNG02P;BHERNC6_UNG02P
BHERNC6;UBD01M;BHERNC6_UBD01M
BHERNC6;UBD01N;BHERNC6_UBD01N
BHERNC6;UBD01P;BHERNC6_UBD01P
BHERNC6;UNG10A;BHERNC6_UNG10A
BHERNC6;UNG10B;BHERNC6_UNG10B
BHERNC6;UNG10C;BHERNC6_UNG10C
BHERNC6;UGN01M;BHERNC6_UGN01M
BHERNC6;UGN01N;BHERNC6_UGN01N
BHERNC6;UGN01P;BHERNC6_UGN01P
BHERNC6;UNG07M;BHERNC6_UNG07M
BHERNC6;UNG07N;BHERNC6_UNG07N
BHERNC6;UNG07P;BHERNC6_UNG07P
BHERNC6;UBQ01A;BHERNC6_UBQ01A
BHERNC6;UBQ01B;BHERNC6_UBQ01B
BHERNC6;UBQ01C;BHERNC6_UBQ01C
BHERNC6;UBQ01G;BHERNC6_UBQ01G
BHERNC6;UBQ01H;BHERNC6_UBQ01H
BHERNC6;UBQ01I;BHERNC6_UBQ01I
BHERNC6;UBQ01J;BHERNC6_UBQ01J
BHERNC6;UBQ01K;BHERNC6_UBQ01K
BHERNC6;UBQ01L;BHERNC6_UBQ01L
BHERNC6;UOK01M;BHERNC6_UOK01M
BHERNC6;UOK01N;BHERNC6_UOK01N
BHERNC6;UOK01P;BHERNC6_UOK01P
BHERNC6;UMV01M;BHERNC6_UMV01M
BHERNC6;UMV01N;BHERNC6_UMV01N
BHERNC6;UMV01P;BHERNC6_UMV01P
BHERNC6;UKE01A;BHERNC6_UKE01A
BHERNC6;UKE01B;BHERNC6_UKE01B
BHERNC6;UKE01C;BHERNC6_UKE01C
BHERNC6;UPM01G;BHERNC6_UPM01G
BHERNC6;UPM01H;BHERNC6_UPM01H
BHERNC6;UPM01I;BHERNC6_UPM01I
BHERNC6;UPM01J;BHERNC6_UPM01J
BHERNC6;UPM01K;BHERNC6_UPM01K
BHERNC6;UPM01L;BHERNC6_UPM01L
BHERNC6;UPM01M;BHERNC6_UPM01M
BHERNC6;UPM01N;BHERNC6_UPM01N
BHERNC6;UPM01P;BHERNC6_UPM01P
BHERNC6;USG01M;BHERNC6_USG01M
BHERNC6;USG01N;BHERNC6_USG01N
BHERNC6;USG01P;BHERNC6_USG01P
BHERNC6;USV06A;BHERNC6_USV06A
BHERNC6;USV06B;BHERNC6_USV06B
BHERNC6;USV06C;BHERNC6_USV06C
BHERNC6;USV06G;BHERNC6_USV06G
BHERNC6;USV06H;BHERNC6_USV06H
BHERNC6;USV06I;BHERNC6_USV06I
BHERNC6;USV06J;BHERNC6_USV06J
BHERNC6;USV06K;BHERNC6_USV06K
BHERNC6;USV06L;BHERNC6_USV06L
BHERNC6;USV06M;BHERNC6_USV06M
BHERNC6;USV06N;BHERNC6_USV06N
BHERNC6;USV06P;BHERNC6_USV06P
BHERNC6;UFB01A;BHERNC6_UFB01A
BHERNC6;UFB01B;BHERNC6_UFB01B
BHERNC6;UFB01C;BHERNC6_UFB01C
BHERNC6;UFB01G;BHERNC6_UFB01G
BHERNC6;UFB01H;BHERNC6_UFB01H
BHERNC6;UFB01I;BHERNC6_UFB01I
BHERNC6;UFB01J;BHERNC6_UFB01J
BHERNC6;UFB01K;BHERNC6_UFB01K
BHERNC6;UFB01L;BHERNC6_UFB01L
BHERNC6;USC01A;BHERNC6_USC01A
BHERNC6;USC01B;BHERNC6_USC01B
BHERNC6;USC01C;BHERNC6_USC01C
BHERNC6;USC01G;BHERNC6_USC01G
BHERNC6;USC01H;BHERNC6_USC01H
BHERNC6;USC01I;BHERNC6_USC01I
BHERNC6;USC01J;BHERNC6_USC01J
BHERNC6;USC01K;BHERNC6_USC01K
BHERNC6;USC01L;BHERNC6_USC01L
BHERNC6;UTG01M;BHERNC6_UTG01M
BHERNC6;UDY01A;BHERNC6_UDY01A
BHERNC6;UDY01B;BHERNC6_UDY01B
BHERNC6;UDY01C;BHERNC6_UDY01C
BHERNC6;UDY01G;BHERNC6_UDY01G
BHERNC6;UDY01H;BHERNC6_UDY01H
BHERNC6;UDY01I;BHERNC6_UDY01I
BHERNC6;UDY01J;BHERNC6_UDY01J
BHERNC6;UDY01K;BHERNC6_UDY01K
BHERNC6;UDY01L;BHERNC6_UDY01L
BHERNC6;UBB03G;BHERNC6_UBB03G
BHERNC6;UBB03H;BHERNC6_UBB03H
BHERNC6;UBB03I;BHERNC6_UBB03I
BHERNC6;UBB03J;BHERNC6_UBB03J
BHERNC6;UBB03K;BHERNC6_UBB03K
BHERNC6;UBB03L;BHERNC6_UBB03L
BHERNC6;UBB03M;BHERNC6_UBB03M
BHERNC6;UBB03N;BHERNC6_UBB03N
BHERNC6;UBB03P;BHERNC6_UBB03P
BHERNC6;UTT01A;BHERNC6_UTT01A
BHERNC6;UTT01B;BHERNC6_UTT01B
BHERNC6;UTT01C;BHERNC6_UTT01C
BHERNC6;UTT01G;BHERNC6_UTT01G
BHERNC6;UTT01H;BHERNC6_UTT01H
BHERNC6;UTT01I;BHERNC6_UTT01I
BHERNC6;UTT01J;BHERNC6_UTT01J
BHERNC6;UTT01K;BHERNC6_UTT01K
BHERNC6;UTT01L;BHERNC6_UTT01L
BHERNC6;UBS02A;BHERNC6_UBS02A
BHERNC6;UBS02B;BHERNC6_UBS02B
BHERNC6;UBS02C;BHERNC6_UBS02C
BHERNC6;UBS02G;BHERNC6_UBS02G
BHERNC6;UBS02H;BHERNC6_UBS02H
BHERNC6;UBS02I;BHERNC6_UBS02I
BHERNC6;UBS02J;BHERNC6_UBS02J
BHERNC6;UBS02K;BHERNC6_UBS02K
BHERNC6;UBS02L;BHERNC6_UBS02L
BHERNC6;UGL01A;BHERNC6_UGL01A
BHERNC6;UGL01B;BHERNC6_UGL01B
BHERNC6;UGL01C;BHERNC6_UGL01C
BHERNC6;UGL01G;BHERNC6_UGL01G
BHERNC6;UGL01H;BHERNC6_UGL01H
BHERNC6;UGL01I;BHERNC6_UGL01I
BHERNC6;UGL01J;BHERNC6_UGL01J
BHERNC6;UGL01K;BHERNC6_UGL01K
BHERNC6;UGL01L;BHERNC6_UGL01L
BHERNC6;UKL02A;BHERNC6_UKL02A
BHERNC6;UKL02B;BHERNC6_UKL02B
BHERNC6;UKL02C;BHERNC6_UKL02C
BHERNC6;UKL02G;BHERNC6_UKL02G
BHERNC6;UKL02H;BHERNC6_UKL02H
BHERNC6;UKL02I;BHERNC6_UKL02I
BHERNC6;UKL02J;BHERNC6_UKL02J
BHERNC6;UKL02K;BHERNC6_UKL02K
BHERNC6;UKL02L;BHERNC6_UKL02L
BHERNC6;UKE02A;BHERNC6_UKE02A
BHERNC6;UKE02B;BHERNC6_UKE02B
BHERNC6;UKE02C;BHERNC6_UKE02C
BHERNC6;UKE02G;BHERNC6_UKE02G
BHERNC6;UKE02H;BHERNC6_UKE02H
BHERNC6;UKE02I;BHERNC6_UKE02I
BHERNC6;UKE02J;BHERNC6_UKE02J
BHERNC6;UKE02K;BHERNC6_UKE02K
BHERNC6;UKE02L;BHERNC6_UKE02L
BHERNC6;UKL01G;BHERNC6_UKL01G
BHERNC6;UKL01H;BHERNC6_UKL01H
BHERNC6;UKL01I;BHERNC6_UKL01I
BHERNC6;UKL01J;BHERNC6_UKL01J
BHERNC6;UKL01K;BHERNC6_UKL01K
BHERNC6;UKL01L;BHERNC6_UKL01L
BHERNC6;UPO01M;BHERNC6_UPO01M
BHERNC6;UPO01N;BHERNC6_UPO01N
BHERNC6;UPO01P;BHERNC6_UPO01P
BHERNC6;UMT02A;BHERNC6_UMT02A
BHERNC6;UMT02B;BHERNC6_UMT02B
BHERNC6;UMT02C;BHERNC6_UMT02C
BHERNC6;UMT02G;BHERNC6_UMT02G
BHERNC6;UMT02H;BHERNC6_UMT02H
BHERNC6;UMT02I;BHERNC6_UMT02I
BHERNC6;UMT02K;BHERNC6_UMT02K
BHERNC6;UMT02L;BHERNC6_UMT02L
BHERNC6;UMT02J;BHERNC6_UMT02J
BHERNC6;UMV11G;BHERNC6_UMV11G
BHERNC6;UMV11H;BHERNC6_UMV11H
BHERNC6;UMV11I;BHERNC6_UMV11I
BHERNC6;UMV11J;BHERNC6_UMV11J
BHERNC6;UMV11K;BHERNC6_UMV11K
BHERNC6;UMV11L;BHERNC6_UMV11L
BHERNC6;UMV11M;BHERNC6_UMV11M
BHERNC6;UMV11N;BHERNC6_UMV11N
BHERNC6;UMV11P;BHERNC6_UMV11P
BHERNC6;UMV11A;BHERNC6_UMV11A
BHERNC6;UMV11B;BHERNC6_UMV11B
BHERNC6;UMV11C;BHERNC6_UMV11C
BHERNC6;UBK17G;BHERNC6_UBK17G
BHERNC6;UBK17H;BHERNC6_UBK17H
BHERNC6;UBK17I;BHERNC6_UBK17I
BHERNC6;UBK17J;BHERNC6_UBK17J
BHERNC6;UBK17K;BHERNC6_UBK17K
BHERNC6;UBK17L;BHERNC6_UBK17L
BHERNC6;UBK17M;BHERNC6_UBK17M
BHERNC6;UBK17N;BHERNC6_UBK17N
BHERNC6;UBK17P;BHERNC6_UBK17P
BHERNC6;UBK17A;BHERNC6_UBK17A
BHERNC6;UBK17B;BHERNC6_UBK17B
BHERNC6;UBK17C;BHERNC6_UBK17C
BHERNC6;UKD17G;BHERNC6_UKD17G
BHERNC6;UKD17H;BHERNC6_UKD17H
BHERNC6;UKD17I;BHERNC6_UKD17I
BHERNC6;UKD17J;BHERNC6_UKD17J
BHERNC6;UKD17K;BHERNC6_UKD17K
BHERNC6;UKD17L;BHERNC6_UKD17L
BHERNC6;UKD17M;BHERNC6_UKD17M
BHERNC6;UKD17N;BHERNC6_UKD17N
BHERNC6;UKD17P;BHERNC6_UKD17P
BHERNC6;UKD17A;BHERNC6_UKD17A
BHERNC6;UKD17B;BHERNC6_UKD17B
BHERNC6;UKD17C;BHERNC6_UKD17C
BHERNC6;UBB12G;BHERNC6_UBB12G
BHERNC6;UBB12H;BHERNC6_UBB12H
BHERNC6;UBB12I;BHERNC6_UBB12I
BHERNC6;UBB12J;BHERNC6_UBB12J
BHERNC6;UBB12K;BHERNC6_UBB12K
BHERNC6;UBB12L;BHERNC6_UBB12L
BHERNC6;UBB12M;BHERNC6_UBB12M
BHERNC6;UBB12N;BHERNC6_UBB12N
BHERNC6;UBB12P;BHERNC6_UBB12P
BHERNC6;UBB12A;BHERNC6_UBB12A
BHERNC6;UBB12B;BHERNC6_UBB12B
BHERNC6;UBB12C;BHERNC6_UBB12C
BHERNC6;UKD18G;BHERNC6_UKD18G
BHERNC6;UKD18H;BHERNC6_UKD18H
BHERNC6;UKD18I;BHERNC6_UKD18I
BHERNC6;UKD18J;BHERNC6_UKD18J
BHERNC6;UKD18K;BHERNC6_UKD18K
BHERNC6;UKD18L;BHERNC6_UKD18L
BHERNC6;UKD18M;BHERNC6_UKD18M
BHERNC6;UKD18N;BHERNC6_UKD18N
BHERNC6;UKD18P;BHERNC6_UKD18P
BHERNC6;UKD18A;BHERNC6_UKD18A
BHERNC6;UKD18B;BHERNC6_UKD18B
BHERNC6;UKD18C;BHERNC6_UKD18C
BHERNC6;UNG18G;BHERNC6_UNG18G
BHERNC6;UNG18H;BHERNC6_UNG18H
BHERNC6;UNG18I;BHERNC6_UNG18I
BHERNC6;UNG18J;BHERNC6_UNG18J
BHERNC6;UNG18K;BHERNC6_UNG18K
BHERNC6;UNG18L;BHERNC6_UNG18L
BHERNC6;UNG18M;BHERNC6_UNG18M
BHERNC6;UNG18N;BHERNC6_UNG18N
BHERNC6;UNG18P;BHERNC6_UNG18P
BHERNC6;UNG18A;BHERNC6_UNG18A
BHERNC6;UNG18B;BHERNC6_UNG18B
BHERNC6;UNG18C;BHERNC6_UNG18C
BHERNC6;UKL10G;BHERNC6_UKL10G
BHERNC6;UKL10H;BHERNC6_UKL10H
BHERNC6;UKL10I;BHERNC6_UKL10I
BHERNC6;UKL10J;BHERNC6_UKL10J
BHERNC6;UKL10K;BHERNC6_UKL10K
BHERNC6;UKL10L;BHERNC6_UKL10L
BHERNC6;UKL10M;BHERNC6_UKL10M
BHERNC6;UKL10N;BHERNC6_UKL10N
